hour,day,month,year,day_of_week,fix_lat,fix_lon,crime_occurrence,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos
21.0,2.0,9.0,0.0,0.0,1.3416407864998907,-1.6770509844432795,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.4534441853748603,-1.6770509844432795,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.5652475842498674,-1.6770509844432795,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.677050983124837,-1.6770509844432795,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.6770509831248515,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.5652475842498443,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.4534441853748747,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.3416407864998676,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.2298373876248982,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.118033988749891,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.0062305898749215,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.8944271909999142,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.7826237921249071,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.6708203932499375,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.5590169943749304,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.44721359549996076,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.3354101966249536,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.22360679774998402,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.11180339887497684,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-7.286817571146605e-15,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.11180339887499989,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.22360679774996944,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.3354101966249766,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.44721359549994616,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.5590169943749533,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.6708203932499229,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.78262379212493,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.8944271909998996,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.0062305898749069,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.1180339887498765,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.2298373876248836,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.3416407864998907,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.4534441853748603,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.5652475842498674,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.677050983124837,-1.5652475636821042,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.6770509831248515,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.5652475842498443,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.4534441853748747,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.3416407864998676,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.2298373876248982,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.118033988749891,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.0062305898749215,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.8944271909999142,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.7826237921249071,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.6708203932499375,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.5590169943749304,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.44721359549996076,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.3354101966249536,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.22360679774998402,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.11180339887497684,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-7.286817571146605e-15,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.11180339887499989,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.22360679774996944,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.3354101966249766,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.44721359549994616,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.5590169943749533,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.6708203932499229,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.78262379212493,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.8944271909998996,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.0062305898749069,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.1180339887498765,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.2298373876248836,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.3416407864998907,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.4534441853748603,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.5652475842498674,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.677050983124837,-1.453444208315833,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.6770509831248515,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.5652475842498443,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.4534441853748747,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.3416407864998676,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.2298373876248982,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.118033988749891,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.0062305898749215,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.8944271909999142,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.7826237921249071,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.6708203932499375,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.5590169943749304,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.44721359549996076,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.3354101966249536,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.22360679774998402,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-0.11180339887497684,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-7.286817571146605e-15,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.11180339887499989,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.22360679774996944,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.3354101966249766,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.44721359549994616,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.5590169943749533,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.6708203932499229,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.78262379212493,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,0.8944271909998996,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.0062305898749069,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.1180339887498765,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.2298373876248836,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.3416407864998907,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.4534441853748603,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.5652475842498674,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,1.677050983124837,-1.3416407875546579,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.6770509831248515,-1.2298373667934825,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.5652475842498443,-1.2298373667934825,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.4534441853748747,-1.2298373667934825,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.3416407864998676,-1.2298373667934825,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.2298373876248982,-1.2298373667934825,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
21.0,2.0,9.0,0.0,0.0,-1.118033988749891,-1.2298373667934825,1.0,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.0,1.0
